id_student;fullname;gender;birthday
22130,Nguyễn Thị Chi,Woman,29/2/2000
22131,Bùi Đức Huy,Man,27/4/2000
22132,Lê Anh Hồng,Woman,7/4/2000
22133,Nguyễn Thị Đào,Woman,23/10/2000
22134,Đinh Minh Bình,Man,24/1/2000
22135,Nguyễn Đức Sơn,Man,30/9/2000
22136,Bùi Anh Trang,Woman,6/0/2000
22137,Cao Văn Huy,Man,9/6/2000
22138,Cao Thị Hạnh,Woman,30/2/2000
22139,Lê Anh Dung,Woman,20/6/2000
22140,Cao Anh Hạnh,Woman,23/6/2000
22141,Cao Minh Sơn,Man,21/6/2000
22142,Lê Đức Hoàng,Man,16/3/2000
22143,Cao Thị Dung,Woman,23/5/2000
22144,Lê Phương Nhung,Woman,1/7/2000
22145,Lê Anh Hiền,Woman,22/7/2000
22146,Huỳnh Thị Dung,Woman,14/6/2000
22147,Đinh Anh Hồng,Woman,17/1/2000
22148,Nguyễn Minh Huy,Man,3/10/2000
22149,Lê Anh Thùy,Woman,22/11/2000
22150,Cao Đức Hải,Man,14/2/2000
22151,Đinh Anh Dung,Woman,14/6/2000
22152,Huỳnh Minh Hải,Man,25/9/2000
22153,Phan Minh Tùng,Man,26/7/2000
22154,Vũ Thị Thùy,Woman,9/3/2000
22155,Cao Đức Tiến,Man,4/9/2000
22156,Bùi Phương Dung,Woman,18/4/2000
22157,Lê Thị Thùy,Woman,22/11/2000
22158,Công Thị Dung,Woman,25/5/2000
22159,Vũ Phương Dung,Woman,6/8/2000
22160,Phan Minh Hoàng,Man,14/4/2000
22161,Cao Đức Dũng,Man,12/9/2000
22162,Đinh Văn Hoàng,Man,17/11/2000
22163,Huỳnh Thị Đào,Woman,14/5/2000
22164,Phan Đức Huy,Man,19/4/2000
22165,Cao Văn Hoàng,Man,5/4/2000
22166,Bùi Đức Hoàng,Man,18/8/2000
22167,Công Văn Huy,Man,27/3/2000
22168,Nguyễn Anh Hiền,Woman,21/10/2000
22169,Cao Minh Huy,Man,23/11/2000
22170,Công Đức Hoàng,Man,20/3/2000
22171,Đinh Anh Dung,Woman,13/5/2000
22172,Cao Phương Thùy,Woman,20/1/2000
22173,Đinh Anh Nhung,Woman,1/6/2000
22174,Phan Thị Nhung,Woman,11/5/2000
22175,Đinh Phương Đào,Woman,30/8/2000
22176,Đinh Thị Trang,Woman,23/2/2000
22177,Cao Văn Hải,Man,4/2/2000
22178,Phan Anh Nhung,Woman,18/8/2000
22179,Lê Anh Chi,Woman,29/4/2000
22180,Bùi Đức Huy,Man,21/10/2000
22181,Bùi Anh Hạnh,Woman,20/8/2000
22182,Phan Văn Lộc,Man,25/5/2000
22183,Bùi Thị Đào,Woman,3/5/2000
22184,Vũ Thị Thùy,Woman,19/9/2000
22185,Huỳnh Đức Tiến,Man,25/1/2000
22186,Cao Minh Tùng,Man,6/1/2000
22187,Công Anh Trang,Woman,28/2/2000
22188,Đinh Văn Lộc,Man,18/3/2000
22189,Cao Văn Sơn,Man,9/5/2000
22190,Phan Đức Hải,Man,1/6/2000
22191,Phan Văn Hải,Man,28/9/2000
22192,Nguyễn Minh Lộc,Man,20/6/2000
22193,Công Minh Tiến,Man,25/3/2000
22194,Huỳnh Anh Thùy,Woman,13/10/2000
22195,Lê Đức Tùng,Man,2/3/2000
22196,Cao Thị Thùy,Woman,2/0/2000
22197,Huỳnh Thị Nhung,Woman,1/6/2000
22198,Huỳnh Văn Hải,Man,11/5/2000
22199,Đinh Minh Bình,Man,18/2/2000
22200,Phan Minh Huy,Man,30/4/2000
22201,Công Phương Hạnh,Woman,22/0/2000
22202,Vũ Đức Hoàng,Man,19/2/2000
22203,Đinh Phương Trang,Woman,26/9/2000
22204,Đinh Minh Bình,Man,3/8/2000
22205,Vũ Anh Thùy,Woman,30/6/2000
22206,Lê Anh Đào,Woman,30/5/2000
22207,Huỳnh Phương Hồng,Woman,1/1/2000
22208,Bùi Văn Tùng,Man,22/2/2000
22209,Phan Văn Tiến,Man,29/8/2000
22210,Nguyễn Đức Lộc,Man,6/1/2000
22211,Công Thị Đào,Woman,13/1/2000
22212,Phan Anh Đào,Woman,1/2/2000
22213,Lê Minh Tùng,Man,25/7/2000
22214,Đinh Minh Hoàng,Man,4/2/2000
22215,Huỳnh Phương Trang,Woman,14/10/2000
22216,Huỳnh Phương Hạnh,Woman,30/1/2000
22217,Công Minh Tiến,Man,27/6/2000
22218,Cao Phương Trang,Woman,5/6/2000
22219,Phan Minh Hải,Man,2/10/2000
22220,Cao Thị Hạnh,Woman,11/11/2000
22221,Bùi Thị Hiền,Woman,22/11/2000
22222,Lê Văn Sơn,Man,6/6/2000
22223,Phan Anh Đào,Woman,22/10/2000
22224,Phan Minh Hoàng,Man,23/8/2000
22225,Bùi Đức Huy,Man,9/5/2000
22226,Lê Phương Chi,Woman,21/8/2000
22227,Nguyễn Phương Thùy,Woman,22/3/2000
22228,Phan Đức Tùng,Man,12/5/2000
22229,Cao Anh Đào,Woman,28/0/2000
22230,Công Anh Hạnh,Woman,13/6/2000
22231,Cao Văn Dũng,Man,2/3/2000
22232,Công Thị Đào,Woman,12/2/2000
22233,Huỳnh Anh Hạnh,Woman,6/1/2000
22234,Công Đức Huy,Man,12/4/2000
22235,Huỳnh Minh Bình,Man,2/11/2000
22236,Nguyễn Đức Sơn,Man,6/4/2000
22237,Nguyễn Phương Dung,Woman,23/1/2000
22238,Công Văn Hoàng,Man,29/8/2000
22239,Vũ Đức Lộc,Man,9/0/2000
22240,Bùi Thị Chi,Woman,28/7/2000
22241,Cao Văn Dũng,Man,0/2/2000
22242,Cao Minh Huy,Man,15/8/2000
22243,Đinh Đức Hoàng,Man,10/4/2000
22244,Lê Thị Dung,Woman,7/0/2000
22245,Nguyễn Minh Sơn,Man,4/3/2000
22246,Lê Anh Đào,Woman,20/5/2000
22247,Nguyễn Văn Hoàng,Man,6/0/2000
22248,Vũ Đức Tiến,Man,11/2/2000
22249,Bùi Đức Dũng,Man,19/6/2000
22250,Cao Văn Tùng,Man,18/5/2000
22251,Lê Anh Thùy,Woman,23/3/2000
22252,Vũ Phương Chi,Woman,27/11/2000
22253,Công Thị Hiền,Woman,21/8/2000
22254,Vũ Minh Huy,Man,19/4/2000
22255,Phan Minh Tùng,Man,12/10/2000
22256,Nguyễn Đức Lộc,Man,3/3/2000
22257,Phan Anh Nhung,Woman,17/2/2000
22258,Nguyễn Thị Hồng,Woman,6/9/2000
22259,Vũ Thị Đào,Woman,17/8/2000
22260,Phan Anh Hiền,Woman,17/2/2000
22261,Đinh Anh Hồng,Woman,3/5/2000
22262,Bùi Minh Lộc,Man,14/1/2000
22263,Vũ Văn Huy,Man,4/6/2000
22264,Phan Đức Sơn,Man,26/6/2000
22265,Đinh Văn Sơn,Man,6/5/2000
22266,Bùi Văn Sơn,Man,26/9/2000
22267,Huỳnh Phương Hồng,Woman,14/7/2000
22268,Cao Anh Thùy,Woman,1/8/2000
22269,Lê Minh Huy,Man,23/0/2000
22270,Huỳnh Văn Hoàng,Man,7/10/2000
22271,Cao Đức Sơn,Man,12/4/2000
22272,Cao Minh Tiến,Man,7/5/2000
22273,Nguyễn Minh Dũng,Man,19/3/2000
22274,Đinh Minh Bình,Man,21/7/2000
22275,Huỳnh Đức Tùng,Man,28/0/2000
22276,Đinh Anh Trang,Woman,20/5/2000
22277,Vũ Thị Thùy,Woman,24/6/2000
22278,Nguyễn Thị Dung,Woman,7/11/2000
22279,Bùi Văn Tiến,Man,24/11/2000
22280,Cao Văn Sơn,Man,12/0/2000
22281,Nguyễn Đức Huy,Man,13/10/2000
22282,Huỳnh Minh Dũng,Man,27/11/2000
22283,Công Văn Bình,Man,30/5/2000
22284,Đinh Phương Thùy,Woman,25/0/2000
22285,Bùi Đức Huy,Man,24/9/2000
22286,Vũ Thị Trang,Woman,29/5/2000
22287,Lê Thị Chi,Woman,9/3/2000
22288,Cao Anh Nhung,Woman,16/7/2000
22289,Lê Phương Thùy,Woman,14/7/2000
22290,Cao Đức Dũng,Man,18/5/2000
22291,Đinh Anh Nhung,Woman,15/11/2000
22292,Công Văn Lộc,Man,27/0/2000
22293,Bùi Phương Dung,Woman,4/9/2000
22294,Phan Minh Sơn,Man,22/2/2000
22295,Phan Minh Lộc,Man,11/11/2000
22296,Nguyễn Phương Thùy,Woman,22/5/2000
22297,Bùi Thị Hiền,Woman,20/1/2000
22298,Lê Thị Dung,Woman,22/0/2000
22299,Cao Văn Hải,Man,12/9/2000
22300,Vũ Minh Tiến,Man,30/6/2000
22301,Vũ Đức Bình,Man,24/7/2000
22302,Bùi Anh Hiền,Woman,3/6/2000
22303,Vũ Văn Tùng,Man,28/2/2000
22304,Phan Phương Thùy,Woman,8/3/2000
22305,Đinh Thị Hồng,Woman,15/8/2000
22306,Phan Phương Chi,Woman,5/11/2000
22307,Bùi Anh Thùy,Woman,5/6/2000
22308,Cao Phương Chi,Woman,24/8/2000
22309,Huỳnh Văn Tùng,Man,21/8/2000
22310,Nguyễn Văn Sơn,Man,1/0/2000
22311,Vũ Thị Hiền,Woman,7/8/2000
22312,Đinh Văn Tiến,Man,8/2/2000
22313,Lê Văn Sơn,Man,26/10/2000
22314,Phan Anh Đào,Woman,15/7/2000
22315,Công Phương Dung,Woman,1/5/2000
22316,Cao Minh Tùng,Man,26/10/2000
22317,Cao Anh Thùy,Woman,10/5/2000
22318,Cao Văn Tùng,Man,19/5/2000
22319,Nguyễn Minh Bình,Man,30/2/2000
22320,Phan Thị Thùy,Woman,26/3/2000
22321,Cao Anh Thùy,Woman,23/0/2000
22322,Đinh Minh Hải,Man,5/3/2000
22323,Nguyễn Đức Huy,Man,29/0/2000
22324,Công Văn Dũng,Man,13/7/2000
22325,Nguyễn Anh Dung,Woman,16/6/2000
22326,Huỳnh Minh Tùng,Man,18/6/2000
22327,Cao Văn Hải,Man,27/5/2000
22328,Đinh Đức Huy,Man,19/10/2000
22329,Lê Thị Nhung,Woman,24/1/2000
22330,Công Anh Hạnh,Woman,26/9/2000
22331,Cao Thị Chi,Woman,6/0/2000
22332,Bùi Văn Tùng,Man,3/7/2000
22333,Cao Minh Tùng,Man,10/1/2000
22334,Huỳnh Thị Chi,Woman,5/5/2000
22335,Nguyễn Phương Hạnh,Woman,11/1/2000
22336,Bùi Anh Đào,Woman,10/1/2000
22337,Bùi Anh Thùy,Woman,11/4/2000
22338,Công Anh Trang,Woman,22/3/2000
22339,Bùi Văn Hải,Man,0/5/2000
22340,Nguyễn Anh Thùy,Woman,21/7/2000
22341,Huỳnh Minh Hải,Man,19/2/2000
22342,Cao Thị Hồng,Woman,12/0/2000
22343,Nguyễn Thị Đào,Woman,22/7/2000
22344,Đinh Phương Hồng,Woman,18/5/2000
22345,Vũ Đức Hải,Man,1/10/2000
22346,Bùi Thị Trang,Woman,2/6/2000
22347,Lê Đức Lộc,Man,2/3/2000
22348,Đinh Đức Hải,Man,13/0/2000
22349,Phan Văn Hoàng,Man,6/2/2000
22350,Bùi Anh Hạnh,Woman,30/11/2000
22351,Huỳnh Phương Chi,Woman,11/2/2000
22352,Vũ Đức Tiến,Man,21/0/2000
22353,Bùi Minh Huy,Man,18/8/2000
22354,Vũ Anh Dung,Woman,1/11/2000
22355,Đinh Văn Hải,Man,2/6/2000
22356,Phan Phương Hạnh,Woman,29/2/2000
22357,Bùi Anh Đào,Woman,1/6/2000
22358,Huỳnh Anh Đào,Woman,18/5/2000
22359,Nguyễn Phương Hồng,Woman,12/4/2000
22360,Lê Thị Nhung,Woman,7/11/2000
22361,Huỳnh Minh Tùng,Man,3/4/2000
22362,Cao Văn Huy,Man,20/10/2000
22363,Bùi Thị Trang,Woman,10/8/2000
22364,Cao Đức Tùng,Man,20/2/2000
22365,Lê Thị Chi,Woman,10/3/2000
22366,Phan Văn Dũng,Man,8/10/2000
22367,Công Đức Bình,Man,5/7/2000
22368,Phan Đức Sơn,Man,12/8/2000
22369,Cao Phương Hạnh,Woman,7/4/2000
22370,Lê Minh Lộc,Man,26/9/2000
22371,Lê Phương Dung,Woman,6/2/2000
22372,Lê Phương Thùy,Woman,17/6/2000
22373,Huỳnh Anh Thùy,Woman,28/0/2000
22374,Đinh Phương Dung,Woman,27/2/2000
22375,Lê Đức Tùng,Man,8/4/2000
22376,Nguyễn Anh Dung,Woman,17/8/2000
22377,Vũ Phương Hạnh,Woman,7/1/2000
22378,Huỳnh Văn Hoàng,Man,9/4/2000
22379,Công Văn Hoàng,Man,9/11/2000
22380,Công Phương Hồng,Woman,10/6/2000
22381,Nguyễn Phương Hồng,Woman,7/1/2000
22382,Đinh Đức Huy,Man,3/7/2000
22383,Huỳnh Minh Huy,Man,23/8/2000
22384,Lê Văn Tiến,Man,7/10/2000
22385,Vũ Phương Trang,Woman,24/0/2000
22386,Đinh Thị Chi,Woman,22/7/2000
22387,Đinh Minh Tiến,Man,6/10/2000
22388,Cao Văn Tiến,Man,16/6/2000
22389,Vũ Anh Đào,Woman,28/2/2000
22390,Huỳnh Văn Bình,Man,26/2/2000
22391,Bùi Phương Hiền,Woman,3/10/2000
22392,Công Văn Bình,Man,7/5/2000
22393,Vũ Đức Dũng,Man,24/3/2000
22394,Cao Anh Hồng,Woman,11/5/2000
22395,Công Văn Tiến,Man,27/3/2000
22396,Bùi Minh Hải,Man,12/5/2000
22397,Phan Văn Huy,Man,3/5/2000
22398,Huỳnh Phương Đào,Woman,12/10/2000
22399,Lê Phương Đào,Woman,0/1/2000
22400,Lê Phương Hồng,Woman,10/4/2000
22401,Nguyễn Anh Hiền,Woman,12/8/2000
22402,Phan Đức Lộc,Man,15/1/2000
22403,Công Thị Dung,Woman,20/5/2000
22404,Cao Thị Trang,Woman,3/10/2000
22405,Bùi Anh Hồng,Woman,13/10/2000
22406,Công Minh Sơn,Man,6/6/2000
22407,Nguyễn Thị Dung,Woman,0/2/2000
22408,Bùi Minh Tiến,Man,1/0/2000
22409,Huỳnh Minh Dũng,Man,5/7/2000
22410,Huỳnh Thị Hiền,Woman,16/0/2000
22411,Nguyễn Minh Bình,Man,0/4/2000
22412,Công Minh Dũng,Man,15/6/2000
22413,Huỳnh Minh Sơn,Man,26/9/2000
22414,Bùi Thị Thùy,Woman,15/11/2000
22415,Nguyễn Đức Tiến,Man,15/7/2000
22416,Nguyễn Anh Chi,Woman,23/4/2000
22417,Lê Anh Dung,Woman,0/8/2000
22418,Huỳnh Minh Sơn,Man,28/1/2000
22419,Huỳnh Thị Hạnh,Woman,21/3/2000
22420,Huỳnh Minh Dũng,Man,20/3/2000
22421,Huỳnh Anh Trang,Woman,20/9/2000
22422,Lê Minh Tiến,Man,8/2/2000
22423,Bùi Thị Nhung,Woman,10/1/2000
22424,Công Văn Dũng,Man,30/11/2000
22425,Nguyễn Phương Hồng,Woman,20/9/2000
22426,Bùi Văn Tiến,Man,18/10/2000
22427,Lê Phương Thùy,Woman,0/3/2000
22428,Lê Phương Đào,Woman,27/5/2000
22429,Phan Anh Hiền,Woman,28/6/2000
22430,Nguyễn Minh Dũng,Man,19/1/2000
22431,Phan Thị Hồng,Woman,9/6/2000
22432,Vũ Đức Dũng,Man,9/9/2000
22433,Vũ Anh Hạnh,Woman,1/4/2000
22434,Bùi Minh Hoàng,Man,14/9/2000
22435,Bùi Thị Thùy,Woman,6/5/2000
22436,Vũ Thị Nhung,Woman,13/11/2000
22437,Đinh Văn Tiến,Man,5/3/2000
22438,Cao Văn Dũng,Man,19/2/2000
22439,Công Phương Đào,Woman,13/2/2000
22440,Vũ Phương Hồng,Woman,15/5/2000
22441,Đinh Thị Hạnh,Woman,7/2/2000
22442,Công Văn Lộc,Man,13/3/2000
22443,Lê Minh Bình,Man,27/11/2000
22444,Nguyễn Anh Đào,Woman,4/6/2000
22445,Cao Anh Thùy,Woman,4/4/2000
22446,Phan Minh Bình,Man,30/5/2000
22447,Phan Thị Dung,Woman,23/4/2000
22448,Nguyễn Đức Sơn,Man,16/11/2000
22449,Lê Đức Hoàng,Man,13/7/2000
22450,Nguyễn Văn Sơn,Man,6/5/2000
22451,Vũ Phương Trang,Woman,28/2/2000
22452,Nguyễn Phương Chi,Woman,16/0/2000
22453,Cao Minh Tiến,Man,18/8/2000
22454,Bùi Anh Hồng,Woman,2/9/2000
22455,Lê Văn Hoàng,Man,18/9/2000
22456,Công Anh Thùy,Woman,14/6/2000
22457,Đinh Phương Chi,Woman,13/0/2000
22458,Công Anh Trang,Woman,12/10/2000
22459,Vũ Anh Đào,Woman,9/0/2000
22460,Đinh Thị Nhung,Woman,2/9/2000
22461,Đinh Minh Tùng,Man,19/7/2000
22462,Huỳnh Minh Lộc,Man,0/10/2000
22463,Công Văn Dũng,Man,23/8/2000
22464,Cao Anh Thùy,Woman,8/2/2000
22465,Công Văn Hải,Man,12/3/2000
22466,Huỳnh Anh Thùy,Woman,27/6/2000
22467,Huỳnh Minh Hoàng,Man,29/11/2000
22468,Cao Văn Sơn,Man,26/9/2000
22469,Đinh Văn Bình,Man,15/0/2000
22470,Đinh Anh Dung,Woman,18/4/2000
22471,Công Đức Tùng,Man,14/7/2000
22472,Đinh Văn Bình,Man,18/6/2000
22473,Nguyễn Đức Dũng,Man,6/0/2000
22474,Phan Văn Hải,Man,12/5/2000
22475,Đinh Văn Huy,Man,4/11/2000
22476,Cao Phương Nhung,Woman,9/6/2000
22477,Vũ Văn Hoàng,Man,22/6/2000
22478,Cao Văn Hải,Man,21/5/2000
22479,Bùi Văn Dũng,Man,9/11/2000
22480,Vũ Anh Đào,Woman,11/2/2000
22481,Nguyễn Đức Dũng,Man,2/6/2000
22482,Công Thị Thùy,Woman,26/0/2000
22483,Nguyễn Văn Sơn,Man,30/3/2000
22484,Bùi Phương Thùy,Woman,11/2/2000
22485,Cao Anh Chi,Woman,8/2/2000
22486,Vũ Minh Bình,Man,21/10/2000
22487,Bùi Đức Huy,Man,16/7/2000
22488,Đinh Đức Tiến,Man,6/10/2000
22489,Phan Phương Dung,Woman,26/1/2000
22490,Đinh Phương Nhung,Woman,27/1/2000
22491,Nguyễn Minh Sơn,Man,16/7/2000
22492,Công Minh Hoàng,Man,18/2/2000
22493,Huỳnh Đức Hoàng,Man,23/11/2000
22494,Vũ Văn Huy,Man,16/10/2000
22495,Lê Thị Hạnh,Woman,25/3/2000
22496,Công Đức Sơn,Man,17/8/2000
22497,Đinh Minh Dũng,Man,30/5/2000
22498,Nguyễn Thị Hồng,Woman,26/7/2000
22499,Cao Phương Dung,Woman,5/11/2000
22500,Huỳnh Phương Thùy,Woman,18/3/2000
22501,Cao Đức Lộc,Man,18/0/2000
22502,Công Văn Lộc,Man,4/8/2000
22503,Huỳnh Phương Dung,Woman,16/10/2000
22504,Huỳnh Phương Chi,Woman,16/4/2000
22505,Lê Văn Huy,Man,16/5/2000
22506,Đinh Thị Hạnh,Woman,10/5/2000
22507,Đinh Thị Nhung,Woman,24/5/2000
22508,Vũ Phương Hồng,Woman,19/0/2000
22509,Huỳnh Văn Lộc,Man,30/1/2000
22510,Nguyễn Anh Nhung,Woman,25/9/2000
22511,Vũ Minh Bình,Man,8/8/2000
22512,Bùi Đức Hải,Man,11/10/2000
22513,Huỳnh Anh Thùy,Woman,26/8/2000
22514,Lê Văn Tiến,Man,12/10/2000
22515,Đinh Đức Lộc,Man,18/1/2000
22516,Lê Anh Thùy,Woman,20/8/2000
22517,Nguyễn Anh Hạnh,Woman,14/4/2000
22518,Phan Đức Hoàng,Man,23/2/2000
22519,Đinh Thị Hạnh,Woman,20/7/2000
22520,Vũ Thị Hiền,Woman,28/2/2000
22521,Lê Phương Hạnh,Woman,28/3/2000
22522,Phan Minh Huy,Man,17/3/2000
22523,Công Phương Hạnh,Woman,24/0/2000
22524,Cao Anh Hạnh,Woman,7/3/2000
22525,Huỳnh Phương Hạnh,Woman,21/11/2000
22526,Bùi Anh Chi,Woman,4/5/2000
22527,Lê Đức Tiến,Man,6/8/2000
22528,Lê Thị Thùy,Woman,8/2/2000
22529,Đinh Anh Thùy,Woman,28/7/2000
22530,Bùi Minh Tùng,Man,17/2/2000
22531,Nguyễn Đức Lộc,Man,12/4/2000
22532,Nguyễn Phương Đào,Woman,23/5/2000
22533,Lê Văn Tiến,Man,22/0/2000
22534,Vũ Minh Huy,Man,20/4/2000
22535,Công Văn Tùng,Man,22/3/2000
22536,Công Minh Dũng,Man,22/3/2000
22537,Đinh Minh Tùng,Man,26/6/2000
22538,Vũ Anh Dung,Woman,10/3/2000
22539,Cao Thị Nhung,Woman,26/4/2000
22540,Vũ Văn Tùng,Man,17/2/2000
22541,Bùi Văn Tiến,Man,23/10/2000
22542,Huỳnh Đức Hoàng,Man,3/6/2000
22543,Cao Thị Trang,Woman,25/6/2000
22544,Lê Văn Tùng,Man,27/11/2000
22545,Bùi Thị Trang,Woman,9/2/2000
22546,Đinh Phương Đào,Woman,27/3/2000
22547,Cao Phương Đào,Woman,21/5/2000
22548,Nguyễn Văn Tùng,Man,7/11/2000
22549,Nguyễn Đức Dũng,Man,8/6/2000
22550,Đinh Thị Hiền,Woman,18/1/2000
22551,Bùi Minh Hoàng,Man,5/5/2000
22552,Lê Anh Trang,Woman,10/7/2000
22553,Phan Minh Tiến,Man,23/4/2000
22554,Đinh Đức Lộc,Man,19/11/2000
22555,Lê Minh Sơn,Man,26/10/2000
22556,Nguyễn Đức Bình,Man,5/10/2000
22557,Nguyễn Đức Hoàng,Man,28/7/2000
22558,Phan Thị Nhung,Woman,15/6/2000
22559,Nguyễn Đức Dũng,Man,16/11/2000
22560,Vũ Văn Hoàng,Man,18/1/2000
22561,Công Đức Lộc,Man,10/9/2000
22562,Cao Thị Trang,Woman,5/0/2000
22563,Công Anh Đào,Woman,19/3/2000
22564,Huỳnh Anh Dung,Woman,11/1/2000
22565,Phan Phương Chi,Woman,15/7/2000
22566,Phan Anh Hạnh,Woman,2/9/2000
22567,Bùi Phương Hồng,Woman,28/9/2000
22568,Bùi Văn Dũng,Man,15/2/2000
22569,Phan Minh Tiến,Man,0/3/2000
22570,Đinh Anh Hạnh,Woman,5/1/2000
22571,Phan Minh Bình,Man,6/10/2000
22572,Nguyễn Anh Đào,Woman,20/8/2000
22573,Công Anh Hồng,Woman,17/4/2000
22574,Huỳnh Minh Hải,Man,20/3/2000
22575,Phan Đức Sơn,Man,30/9/2000
22576,Phan Anh Thùy,Woman,25/4/2000
22577,Công Phương Hồng,Woman,30/0/2000
22578,Lê Minh Huy,Man,21/10/2000
22579,Đinh Thị Hiền,Woman,19/11/2000
22580,Công Thị Hồng,Woman,5/7/2000
22581,Bùi Văn Hoàng,Man,5/8/2000
22582,Công Phương Nhung,Woman,1/10/2000
22583,Huỳnh Văn Hoàng,Man,5/8/2000
22584,Cao Minh Tiến,Man,8/0/2000
22585,Đinh Phương Hạnh,Woman,11/8/2000
22586,Huỳnh Thị Chi,Woman,6/2/2000
22587,Vũ Anh Hồng,Woman,29/6/2000
22588,Bùi Minh Bình,Man,18/0/2000
22589,Bùi Phương Nhung,Woman,16/10/2000
22590,Nguyễn Minh Sơn,Man,28/2/2000
22591,Công Văn Huy,Man,17/0/2000
22592,Vũ Minh Sơn,Man,11/9/2000
22593,Huỳnh Anh Trang,Woman,18/7/2000
22594,Nguyễn Minh Hải,Man,3/0/2000
22595,Đinh Đức Hải,Man,2/3/2000
22596,Đinh Đức Bình,Man,22/5/2000
22597,Công Đức Bình,Man,14/7/2000
22598,Phan Minh Huy,Man,2/10/2000
22599,Đinh Văn Tùng,Man,0/9/2000
22600,Công Văn Tiến,Man,19/10/2000
22601,Huỳnh Thị Trang,Woman,1/11/2000
22602,Vũ Thị Nhung,Woman,24/1/2000
22603,Nguyễn Phương Hồng,Woman,11/1/2000
22604,Nguyễn Thị Trang,Woman,12/7/2000
22605,Vũ Phương Thùy,Woman,7/5/2000
22606,Đinh Thị Nhung,Woman,18/6/2000
22607,Đinh Minh Lộc,Man,15/11/2000
22608,Phan Thị Trang,Woman,17/2/2000
22609,Đinh Văn Bình,Man,11/10/2000
22610,Vũ Minh Hoàng,Man,10/7/2000
22611,Lê Phương Đào,Woman,17/6/2000
22612,Huỳnh Văn Lộc,Man,4/11/2000
22613,Vũ Minh Tùng,Man,15/9/2000
22614,Huỳnh Minh Huy,Man,16/9/2000
22615,Bùi Anh Chi,Woman,3/1/2000
22616,Đinh Đức Lộc,Man,5/10/2000
22617,Bùi Anh Hạnh,Woman,0/5/2000
22618,Huỳnh Minh Lộc,Man,5/11/2000
22619,Lê Phương Hạnh,Woman,4/8/2000
22620,Huỳnh Minh Lộc,Man,21/0/2000
22621,Vũ Phương Hạnh,Woman,22/9/2000
22622,Nguyễn Thị Hạnh,Woman,15/0/2000
22623,Đinh Đức Hải,Man,27/10/2000
22624,Cao Phương Dung,Woman,24/9/2000
22625,Nguyễn Thị Chi,Woman,7/4/2000
22626,Phan Minh Tùng,Man,20/3/2000
22627,Lê Đức Tùng,Man,19/1/2000
22628,Phan Phương Hiền,Woman,24/5/2000
22629,Huỳnh Văn Huy,Man,7/6/2000
22630,Vũ Văn Sơn,Man,25/9/2000
22631,Vũ Minh Tiến,Man,26/2/2000
22632,Lê Phương Trang,Woman,26/6/2000
22633,Nguyễn Anh Chi,Woman,6/4/2000
22634,Công Văn Lộc,Man,5/0/2000
22635,Vũ Anh Dung,Woman,6/1/2000
22636,Vũ Đức Hải,Man,29/11/2000
22637,Vũ Thị Trang,Woman,10/6/2000
22638,Huỳnh Anh Nhung,Woman,19/0/2000
22639,Vũ Anh Thùy,Woman,10/2/2000
22640,Vũ Anh Trang,Woman,20/9/2000
22641,Nguyễn Thị Trang,Woman,24/6/2000
22642,Đinh Đức Dũng,Man,7/8/2000
22643,Phan Thị Nhung,Woman,20/3/2000
22644,Cao Phương Dung,Woman,14/8/2000
22645,Huỳnh Anh Hiền,Woman,18/5/2000
22646,Phan Văn Tiến,Man,24/8/2000
22647,Vũ Đức Tiến,Man,0/11/2000
22648,Đinh Anh Nhung,Woman,10/9/2000
22649,Công Đức Bình,Man,8/4/2000
22650,Đinh Thị Chi,Woman,26/3/2000
22651,Huỳnh Anh Nhung,Woman,12/7/2000
22652,Huỳnh Minh Hải,Man,25/8/2000
22653,Đinh Anh Nhung,Woman,0/4/2000
22654,Bùi Đức Sơn,Man,23/5/2000
22655,Đinh Minh Bình,Man,13/2/2000
22656,Bùi Đức Dũng,Man,8/6/2000
22657,Lê Phương Hồng,Woman,0/5/2000
22658,Vũ Phương Dung,Woman,9/1/2000
22659,Vũ Minh Tùng,Man,20/1/2000
22660,Bùi Phương Dung,Woman,28/11/2000
22661,Lê Anh Hiền,Woman,0/8/2000
22662,Phan Đức Dũng,Man,7/7/2000
22663,Vũ Thị Trang,Woman,17/2/2000
22664,Lê Đức Bình,Man,9/3/2000
22665,Huỳnh Minh Hoàng,Man,16/11/2000
22666,Lê Đức Hoàng,Man,28/5/2000
22667,Nguyễn Đức Hoàng,Man,12/3/2000
22668,Bùi Đức Tiến,Man,16/7/2000
22669,Phan Minh Tiến,Man,27/6/2000
22670,Vũ Minh Lộc,Man,1/4/2000
22671,Công Văn Dũng,Man,19/6/2000
22672,Vũ Thị Nhung,Woman,17/0/2000
22673,Nguyễn Thị Hiền,Woman,15/3/2000
22674,Huỳnh Thị Trang,Woman,10/11/2000
22675,Vũ Anh Dung,Woman,17/10/2000
22676,Huỳnh Đức Tiến,Man,29/5/2000
22677,Huỳnh Anh Hạnh,Woman,9/2/2000
22678,Vũ Đức Dũng,Man,12/9/2000
22679,Phan Văn Sơn,Man,4/3/2000
22680,Lê Thị Hồng,Woman,5/4/2000
22681,Vũ Phương Chi,Woman,9/8/2000
22682,Lê Minh Hoàng,Man,1/9/2000
22683,Huỳnh Văn Tùng,Man,17/0/2000
22684,Phan Văn Bình,Man,28/9/2000
